0.017459774049983	0.518829168093119	0.312278899920119	0.15143215793678
0	0.643564356435644	0.316831683168317	0.03960396039604
0.002831524303917	0.619867862199151	0.32397357243983	0.053327041057102
0.010066877859909	0.660718057022175	0.261351636747624	0.067863428370292
0.004816955684008	0.592870905587669	0.329913294797688	0.072398843930636
0.003448275862069	0.648200899550225	0.287856071964018	0.060494752623688
0.028139798833705	0.67369183202223	0.228151540057141	0.070016829086924
0.009784405681703	0.700057356860893	0.23816593002463	0.051992307432774
0.022033898305085	0.644632768361582	0.279661016949152	0.053672316384181
0.006422519814157	0.619431538671768	0.29516261273572	0.078983328778355
0.011542261744364	0.652452169226623	0.256691817120273	0.07931375190874
0.003897245393788	0.623783147315876	0.297492495729614	0.074827111560722
0.101725111893278	0.688545604658237	0.154065093642724	0.055664189805762
0.021077283372365	0.641272902603664	0.261055241768839	0.076594572255132
0.004725751471955	0.626936783390146	0.318910753021382	0.049426712116517
